amedas_id,amedas_subid,fuken_name,fuken_id,type,f_pre,f_tem,f_sun,station_name,station_name_kana,location,latitude,longitude,height,station_id,pref_name,pref_code,region_name,region_sort_order,station_id,station_kbn
43156,0,埼玉,43,官,Y,Y,Y,秩父,チチブ,秩父市上町　秩父特別地域気象観測所,35.9900,139.0733,232,47641,埼玉県,11,関東,3,47641,S
43171,0,埼玉,43,四,Y,Y,Y,鳩山,ハトヤマ,比企郡鳩山町赤沼字雷,35.9850,139.3350,44,1232,埼玉県,11,関東,3,1232,A
43241,0,埼玉,43,四,Y,Y,Y,さいたま,サイタマ,さいたま市桜区大字宿,35.8750,139.5867,8,363,埼玉県,11,関東,3,0363,A
43256,0,埼玉,43,四,Y,Y,Y,越谷,コシガヤ,越谷市大字北後谷,35.8833,139.7567,3,364,埼玉県,11,関東,3,0364,A
43266,0,埼玉,43,四,Y,Y,Y,所沢,トコロザワ,所沢市勝楽寺,35.7733,139.4133,119,1070,埼玉県,11,関東,3,1070,A
44046,0,東京,44,四,Y,Y,Y,小河内,オゴウチ,西多摩郡奥多摩町原,35.7917,139.0500,530,365,東京都,13,関東,3,0365,A
44056,0,東京,44,四,Y,Y,Y,青梅,オウメ,青梅市新町,35.7883,139.3117,155,1001,東京都,13,関東,3,1001,A
44076,0,東京,44,四,Y,Y,Y,練馬,ネリマ,練馬区豊玉上,35.7350,139.6683,38,1002,東京都,13,関東,3,1002,A
44112,0,東京,44,四,Y,Y,Y,八王子,ハチオウジ,八王子市元本郷町,35.6667,139.3167,123,366,東京都,13,関東,3,0366,A
44116,0,東京,44,四,Y,Y,Y,府中,フチュウ,府中市幸町,35.6833,139.4817,59,1133,東京都,13,関東,3,1133,A
44136,0,東京,44,四,Y,Y,Y,江戸川臨海,エドガワリンカイ,江戸川区臨海町,35.6383,139.8633,5,370,東京都,13,関東,3,0370,A
44172,0,東京,44,官,Y,Y,Y,大島,オオシマ,大島町元町字家の上　大島特別地域気象観測所,34.7483,139.3617,74,47675,東京都,13,関東,3,47675,S
44226,0,東京,44,官,Y,Y,Y,三宅島,ミヤケジマ,三宅島三宅村神着　三宅島特別地域気象観測所,34.1233,139.5217,36,47677,東京都,13,関東,3,47677,S
44262,0,東京,44,官,Y,Y,Y,八重見ヶ原,ヤエミガハラ,八丈島八丈町大賀郷　八丈島空港出張所,33.1150,139.7850,92,1468,東京都,13,関東,3,1468,A
44263,0,東京,44,官,Y,Y,Y,八丈島,ハチジョウジマ,八丈島八丈町大賀郷　八丈島特別地域気象観測所,33.1217,139.7783,151,47678,東京都,13,関東,3,47678,S
44301,0,東京,44,官,Y,Y,Y,父島,チチジマ,小笠原村父島字西町　父島気象観測所,27.0917,142.1900,3,47971,東京都,13,関東,3,47971,S
44356,0,東京,44,官,Y,Y,Y,南鳥島,ミナミトリシマ,小笠原村南鳥島　南鳥島気象観測所,24.2883,153.9833,7,47991,東京都,13,関東,3,47991,S
45061,0,千葉,45,四,Y,Y,Y,我孫子,アビコ,我孫子市新木野,35.8633,140.1100,20,376,千葉県,12,関東,3,0376,A
45081,0,千葉,45,四,Y,Y,Y,香取,カトリ,香取市大根,35.8583,140.5017,37,375,千葉県,12,関東,3,0375,A
45106,0,千葉,45,四,Y,Y,Y,船橋,フナバシ,船橋市薬円台,35.7117,140.0433,28,1236,千葉県,12,関東,3,1236,A
45116,0,千葉,45,四,Y,Y,Y,佐倉,サクラ,佐倉市角来字屋敷前,35.7283,140.2117,5,916,千葉県,12,関東,3,0916,A
45147,0,千葉,45,官,Y,Y,Y,銚子,チョウシ,銚子市川口町　銚子地方気象台,35.7383,140.8567,20,47648,千葉県,12,関東,3,47648,S
45181,0,千葉,45,四,Y,Y,Y,横芝光,ヨコシバヒカリ,山武郡横芝光町横芝,35.6567,140.4800,6,1003,千葉県,12,関東,3,1003,A
45212,0,千葉,45,官,Y,Y,Y,千葉,チバ,千葉市中央区中央港　千葉特別地域気象観測所,35.6017,140.1033,4,47682,千葉県,12,関東,3,47682,S
45261,0,千葉,45,四,Y,Y,Y,茂原,モバラ,茂原市早野字川中島,35.4167,140.3100,9,381,千葉県,12,関東,3,0381,A
45282,0,千葉,45,四,Y,Y,Y,木更津,キサラヅ,木更津市請西南,35.3617,139.9400,60,382,千葉県,12,関東,3,0382,A
45291,0,千葉,45,四,Y,Y,Y,牛久,ウシク,市原市米沢,35.3967,140.1483,30,1238,千葉県,12,関東,3,1238,A
45326,0,千葉,45,四,Y,Y,Y,坂畑,サカハタ,君津市坂畑,35.2350,140.0983,120,1241,千葉県,12,関東,3,1241,A
45361,0,千葉,45,四,Y,Y,Y,鴨川,カモガワ,鴨川市横渚,35.1117,140.1000,5,384,千葉県,12,関東,3,0384,A
45371,0,千葉,45,官,Y,Y,Y,勝浦,カツウラ,勝浦市墨名　勝浦特別地域気象観測所,35.1500,140.3117,12,47674,千葉県,12,関東,3,47674,S
45401,0,千葉,45,官,Y,Y,Y,館山,タテヤマ,館山市長須賀　館山特別地域気象観測所,34.9867,139.8650,6,47672,千葉県,12,関東,3,47672,S
46091,0,神奈川,46,四,Y,Y,Y,海老名,エビナ,海老名市中新田,35.4333,139.3867,18,388,神奈川県,14,関東,3,0388,A
46106,0,神奈川,46,官,Y,Y,Y,横浜,ヨコハマ,横浜市中区山手町　横浜地方気象台,35.4383,139.6517,39,47670,神奈川県,14,関東,3,47670,S
46141,0,神奈川,46,四,Y,Y,Y,辻堂,ツジドウ,藤沢市辻堂西海岸,35.3200,139.4500,5,1443,神奈川県,14,関東,3,1443,A
46166,0,神奈川,46,四,Y,Y,Y,小田原,オダワラ,小田原市扇町,35.2767,139.1550,14,1008,神奈川県,14,関東,3,1008,A
46211,0,神奈川,46,四,Y,Y,Y,三浦,ミウラ,三浦市初声町下宮田,35.1783,139.6300,42,392,神奈川県,14,関東,3,0392,A
48031,0,長野,48,四,Y,Y,Y,野沢温泉,ノザワオンセン,下高井郡野沢温泉村大字豊郷字南原,36.9117,138.4417,576,393,長野県,15,甲信,4,0393,A
48061,0,長野,48,四,Y,Y,Y,信濃町,シナノマチ,上水内郡信濃町柏原字小丸山,36.8083,138.1983,685,394,長野県,15,甲信,4,0394,A
48066,0,長野,48,四,Y,Y,Y,飯山,イイヤマ,飯山市大字飯山字大道東,36.8750,138.3750,313,395,長野県,15,甲信,4,0395,A
48141,0,長野,48,四,Y,Y,Y,白馬,ハクバ,北安曇郡白馬村北城,36.6983,137.8617,703,396,長野県,15,甲信,4,0396,A
48156,0,長野,48,官,Y,Y,Y,長野,ナガノ,長野市箱清水　長野地方気象台,36.6617,138.1917,418,47610,長野県,15,甲信,4,47610,S
48191,0,長野,48,四,Y,Y,Y,大町,オオマチ,大町市大町,36.5233,137.8333,784,399,長野県,15,甲信,4,0399,A
48196,0,長野,48,四,Y,Y,Y,信州新町,シンシュウシンマチ,長野市信州新町牧田中,36.5483,137.9967,509,400,長野県,15,甲信,4,0400,A
48216,0,長野,48,四,Y,Y,Y,菅平,スガダイラ,上田市菅平高原,36.5317,138.3250,1253,992,長野県,15,甲信,4,0992,A
48256,0,長野,48,四,Y,Y,Y,上田,ウエダ,上田市古里,36.4000,138.2650,502,402,長野県,15,甲信,4,0402,A
48296,0,長野,48,四,Y,Y,Y,穂高,ホタカ,安曇野市穂高,36.3433,137.8817,540,404,長野県,15,甲信,4,0404,A
48321,0,長野,48,四,Y,Y,Y,東御,トウミ,東御市新張,36.3833,138.3833,958,993,長野県,15,甲信,4,0993,A
48331,0,長野,48,官,Y,Y,Y,軽井沢,カルイザワ,北佐久郡軽井沢町追分　軽井沢特別地域気象観測所,36.3417,138.5467,999,47622,長野県,15,甲信,4,47622,S
48361,0,長野,48,官,Y,Y,Y,松本,マツモト,松本市沢村　松本特別地域気象観測所,36.2450,137.9700,610,47618,長野県,15,甲信,4,47618,S
48381,0,長野,48,四,Y,Y,Y,立科,タテシナ,北佐久郡立科町芦田,36.2717,138.3133,715,1300,長野県,15,甲信,4,1300,A
48386,0,長野,48,四,Y,Y,Y,佐久,サク,佐久市中込,36.2467,138.4767,683,408,長野県,15,甲信,4,0408,A
48466,0,長野,48,四,Y,Y,Y,奈川,ナガワ,松本市奈川,36.0883,137.6833,1068,1312,長野県,15,甲信,4,1312,A
48531,0,長野,48,四,Y,Y,Y,開田高原,カイダコウゲン,木曽郡木曽町開田高原西野,35.9383,137.6017,1130,1314,長野県,15,甲信,4,1314,A
48541,0,長野,48,四,Y,Y,Y,木曽平沢,キソヒラサワ,塩尻市大字木曽平沢,35.9833,137.8350,900,413,長野県,15,甲信,4,0413,A
48546,0,長野,48,四,Y,Y,Y,辰野,タツノ,上伊那郡辰野町中央,35.9817,137.9833,729,1319,長野県,15,甲信,4,1319,A
48561,0,長野,48,四,Y,Y,Y,原村,ハラムラ,諏訪郡原村八ツ手,35.9700,138.2200,1017,414,長野県,15,甲信,4,0414,A
48571,0,長野,48,四,Y,Y,Y,野辺山,ノベヤマ,南佐久郡南牧村野辺山,35.9483,138.4717,1350,415,長野県,15,甲信,4,0415,A
48606,0,長野,48,四,Y,Y,Y,木曽福島,キソフクシマ,木曽郡木曽町福島,35.8400,137.6883,750,417,長野県,15,甲信,4,0417,A
48621,0,長野,48,四,Y,Y,Y,伊那,イナ,伊那市下新田,35.8267,137.9550,628,1445,長野県,15,甲信,4,1445,A
48717,0,長野,48,四,Y,Y,Y,南木曽,ナギソ,木曽郡南木曽町読書,35.6100,137.6200,560,1022,長野県,15,甲信,4,1022,A
48731,0,長野,48,四,Y,Y,Y,飯島,イイジマ,上伊那郡飯島町七久保,35.6533,137.8983,728,424,長野県,15,甲信,4,0424,A
48767,0,長野,48,官,Y,Y,Y,飯田,イイダ,飯田市高羽町　飯田特別地域気象観測所,35.5233,137.8217,516,47637,長野県,15,甲信,4,47637,S
48826,0,長野,48,四,Y,Y,Y,浪合,ナミアイ,下伊那郡阿智村浪合,35.3733,137.6917,940,1317,長野県,15,甲信,4,1317,A
48841,0,長野,48,四,Y,Y,Y,南信濃,ミナミシナノ,飯田市南信濃和田字夜川瀬,35.3217,137.9317,407,1323,長野県,15,甲信,4,1323,A
49036,0,山梨,49,四,Y,Y,Y,大泉,オオイズミ,北杜市大泉町谷戸,35.8617,138.3867,867,1023,山梨県,16,甲信,4,1023,A
49086,0,山梨,49,四,Y,Y,Y,韮崎,ニラサキ,韮崎市大草町若尾,35.6933,138.4483,341,1024,山梨県,16,甲信,4,1024,A
49142,0,山梨,49,官,Y,Y,Y,甲府,コウフ,甲府市飯田　甲府地方気象台,35.6667,138.5533,273,47638,山梨県,16,甲信,4,47638,S
49151,0,山梨,49,四,Y,Y,Y,勝沼,カツヌマ,甲州市勝沼町勝沼,35.6633,138.7250,394,433,山梨県,16,甲信,4,0433,A
49161,0,山梨,49,四,Y,Y,Y,大月,オオツキ,大月市大月,35.6083,138.9383,364,434,山梨県,16,甲信,4,0434,A
49196,0,山梨,49,四,Y,Y,Y,古関,フルセキ,甲府市古関町,35.5283,138.6150,552,436,山梨県,16,甲信,4,0436,A
49236,0,山梨,49,四,Y,Y,Y,切石,キリイシ,南巨摩郡身延町切石,35.4667,138.4417,226,1234,山梨県,16,甲信,4,1234,A
49251,0,山梨,49,官,Y,Y,Y,河口湖,カワグチコ,南都留郡富士河口湖町船津　河口湖特別地域気象観測所,35.5000,138.7600,860,47640,山梨県,16,甲信,4,47640,S
49256,0,山梨,49,四,Y,Y,Y,山中,ヤマナカ,南都留郡山中湖村梨ケ原,35.4367,138.8367,992,438,山梨県,16,甲信,4,0438,A
49316,0,山梨,49,四,Y,Y,Y,南部,ナンブ,南巨摩郡南部町南部,35.2883,138.4450,141,439,山梨県,16,甲信,4,0439,A
50106,0,静岡,50,四,Y,Y,Y,井川,イカワ,静岡市葵区井川,35.2167,138.2217,755,1338,静岡県,17,東海,5,1338,A
50136,0,静岡,50,四,Y,Y,Y,御殿場,ゴテンバ,御殿場市萩原,35.3050,138.9267,472,441,静岡県,17,東海,5,0441,A
50196,0,静岡,50,四,Y,Y,Y,富士,フジ,富士市厚原,35.1850,138.6633,66,442,静岡県,17,東海,5,0442,A
50206,0,静岡,50,官,Y,Y,Y,三島,ミシマ,三島市東本町　三島特別地域気象観測所,35.1133,138.9250,21,47657,静岡県,17,東海,5,47657,S
50226,0,静岡,50,四,Y,Y,Y,佐久間,サクマ,浜松市天竜区佐久間町浦川,35.0567,137.7617,150,986,静岡県,17,東海,5,0986,A
50241,0,静岡,50,四,Y,Y,Y,川根本町,カワネホンチョウ,榛原郡川根本町田代,35.1017,138.1283,290,445,静岡県,17,東海,5,0445,A
50261,0,静岡,50,四,Y,Y,Y,清水,シミズ,静岡市清水区興津中町,35.0533,138.5217,3,1243,静岡県,17,東海,5,1243,A
50281,0,静岡,50,官,Y,Y,Y,網代,アジロ,熱海市網代　網代特別地域気象観測所,35.0450,139.0917,67,47668,静岡県,17,東海,5,47668,S
50331,0,静岡,50,官,Y,Y,Y,静岡,シズオカ,静岡市駿河区曲金　静岡地方気象台,34.9750,138.4033,14,47656,静岡県,17,東海,5,47656,S
50386,0,静岡,50,四,Y,Y,Y,天竜,テンリュウ,浜松市天竜区船明,34.8900,137.8133,61,451,静岡県,17,東海,5,0451,A
50456,0,静岡,50,官,Y,Y,Y,浜松,ハママツ,浜松市中区三組町　浜松特別地域気象観測所,34.7083,137.7183,32,47654,静岡県,17,東海,5,47654,S
50476,0,静岡,50,四,Y,Y,Y,菊川牧之原,キクガワマキノハラ,菊川市倉沢,34.7850,138.1383,191,1335,静岡県,17,東海,5,1335,A
50491,0,静岡,50,四,Y,Y,Y,松崎,マツザキ,賀茂郡松崎町江奈,34.7550,138.7833,4,456,静岡県,17,東海,5,0456,A
50506,0,静岡,50,四,Y,Y,Y,稲取,イナトリ,賀茂郡東伊豆町稲取,34.7817,139.0483,130,457,静岡県,17,東海,5,0457,A
50536,0,静岡,50,四,Y,Y,Y,磐田,イワタ,磐田市南島,34.6917,137.8800,1,1244,静岡県,17,東海,5,1244,A
50551,0,静岡,50,官,Y,Y,Y,御前崎,オマエザキ,御前崎市御前崎　御前崎特別地域気象観測所,34.6033,138.2117,45,47655,静岡県,17,東海,5,47655,S
50561,0,静岡,50,官,Y,Y,Y,石廊崎,イロウザキ,賀茂郡南伊豆町石廊崎石室山　石廊崎特別地域気象観測所,34.6033,138.8417,55,47666,静岡県,17,東海,5,47666,S
51031,0,愛知,51,四,Y,Y,Y,愛西,アイサイ,愛西市江西町川原,35.2167,136.6983,5,1346,愛知県,23,東海,5,1346,A
51071,0,愛知,51,四,Y,Y,Y,稲武,イナブ,豊田市稲武町スソガエト,35.2117,137.5067,505,982,愛知県,23,東海,5,0982,A
51106,0,愛知,51,官,Y,Y,Y,名古屋,ナゴヤ,名古屋市千種区日和町　名古屋地方気象台,35.1667,136.9650,51,47636,愛知県,23,東海,5,47636,S
51116,0,愛知,51,四,Y,Y,Y,豊田,トヨタ,豊田市高町東山,35.1317,137.1767,75,464,愛知県,23,東海,5,0464,A
51161,0,愛知,51,四,Y,Y,Y,東海,トウカイ,東海市中央町,35.0233,136.9017,10,465,愛知県,23,東海,5,0465,A
51226,0,愛知,51,四,Y,Y,Y,岡崎,オカザキ,岡崎市美合町地蔵野,34.9183,137.1933,47,467,愛知県,23,東海,5,0467,A
51247,0,愛知,51,四,Y,Y,Y,新城,シンシロ,新城市富沢字広瀬,34.9067,137.5167,53,1541,愛知県,23,東海,5,1541,A
51281,0,愛知,51,四,Y,Y,Y,蒲郡,ガマゴオリ,蒲郡市神ノ郷町上名取,34.8450,137.2167,55,1344,愛知県,23,東海,5,1344,A
51311,0,愛知,51,四,Y,Y,Y,南知多,ミナミチタ,知多郡南知多町大字豊丘字浜見台,34.7400,136.9383,16,984,愛知県,23,東海,5,0984,A
51331,0,愛知,51,四,Y,Y,Y,豊橋,トヨハシ,豊橋市神野新田町レノ割,34.7500,137.3417,3,470,愛知県,23,東海,5,0470,A
51346,0,愛知,51,官,Y,Y,Y,伊良湖,イラコ,田原市福江町字金五郎坂　伊良湖特別地域気象観測所,34.6283,137.0933,6,47653,愛知県,23,東海,5,47653,S
52041,0,岐阜,52,四,Y,Y,Y,河合,カワイ,飛騨市河合町角川,36.3050,137.1000,471,1308,岐阜県,22,東海,5,1308,A
52051,0,岐阜,52,四,Y,Y,Y,神岡,カミオカ,飛騨市神岡町殿,36.3217,137.3083,455,473,岐阜県,22,東海,5,0473,A
52081,0,岐阜,52,四,Y,Y,Y,白川,シラカワ,大野郡白川村鳩谷字北長,36.2733,136.8967,478,1306,岐阜県,22,東海,5,1306,A
52111,0,岐阜,52,四,Y,Y,Y,栃尾,トチオ,高山市奥飛騨温泉郷今見,36.2483,137.5033,765,1061,岐阜県,22,東海,5,1061,A
52146,0,岐阜,52,官,Y,Y,Y,高山,タカヤマ,高山市桐生町　高山特別地域気象観測所,36.1550,137.2533,560,47617,岐阜県,22,東海,5,47617,S
52181,0,岐阜,52,四,Y,Y,Y,六厩,ムマヤ,高山市荘川町六厩,36.0600,137.0333,1015,1305,岐阜県,22,東海,5,1305,A
52196,0,岐阜,52,四,Y,Y,Y,宮之前,ミヤノマエ,高山市朝日町宮之前,36.0150,137.3883,930,1311,岐阜県,22,東海,5,1311,A
52221,0,岐阜,52,四,Y,Y,Y,長滝,ナガタキ,郡上市白鳥町長滝字三昧,35.9250,136.8317,430,1299,岐阜県,22,東海,5,1299,A
52286,0,岐阜,52,四,Y,Y,Y,萩原,ハギワラ,下呂市萩原町羽根,35.8883,137.2067,425,483,岐阜県,22,東海,5,0483,A
52331,0,岐阜,52,四,Y,Y,Y,八幡,ハチマン,郡上市八幡町旭田尻,35.7567,136.9783,250,485,岐阜県,22,東海,5,0485,A
52346,0,岐阜,52,四,Y,Y,Y,宮地,ミヤジ,下呂市宮地,35.7633,137.2883,450,1066,岐阜県,22,東海,5,1066,A
52381,0,岐阜,52,四,Y,Y,Y,樽見,タルミ,本巣市根尾神所,35.6383,136.6033,190,486,岐阜県,22,東海,5,0486,A
52406,0,岐阜,52,四,Y,Y,Y,金山,カナヤマ,下呂市金山町大船渡,35.6633,137.1600,233,487,岐阜県,22,東海,5,0487,A
52461,0,岐阜,52,四,Y,Y,Y,美濃,ミノ,美濃市前野中川原,35.5567,136.9100,68,1057,岐阜県,22,東海,5,1057,A
52482,0,岐阜,52,四,Y,Y,Y,黒川,クロカワ,加茂郡白川町黒川,35.5983,137.3183,517,1313,岐阜県,22,東海,5,1313,A
52511,0,岐阜,52,四,Y,Y,Y,揖斐川,イビガワ,揖斐郡揖斐川町三輪,35.4850,136.5667,45,1301,岐阜県,22,東海,5,1301,A
52536,0,岐阜,52,四,Y,Y,Y,美濃加茂,ミノカモ,美濃加茂市西町,35.4450,137.0050,74,491,岐阜県,22,東海,5,0491,A
52556,0,岐阜,52,四,Y,Y,Y,恵那,エナ,恵那市長島町永田大洞,35.4467,137.4033,315,493,岐阜県,22,東海,5,0493,A
52557,0,岐阜,52,四,Y,Y,Y,中津川,ナカツガワ,中津川市手賀野,35.4767,137.4867,378,494,岐阜県,22,東海,5,0494,A
52571,0,岐阜,52,四,Y,Y,Y,関ケ原,セキガハラ,不破郡関ケ原町関ケ原,35.3633,136.4667,130,495,岐阜県,22,東海,5,0495,A
52581,0,岐阜,52,四,Y,Y,Y,大垣,オオガキ,大垣市禾森町,35.3467,136.6200,6,496,岐阜県,22,東海,5,0496,A
52586,0,岐阜,52,官,Y,Y,Y,岐阜,ギフ,岐阜市加納二之丸　岐阜地方気象台,35.4000,136.7617,13,47632,岐阜県,22,東海,5,47632,S
52606,0,岐阜,52,四,Y,Y,Y,多治見,タジミ,多治見市光ケ丘,35.3467,137.1083,120,1058,岐阜県,22,東海,5,1058,A
53041,0,三重,53,四,Y,Y,Y,桑名,クワナ,桑名市江場字正金縄,35.0500,136.6933,3,500,三重県,24,東海,5,0500,A
53061,0,三重,53,官,Y,Y,Y,四日市,ヨッカイチ,四日市市日永　四日市特別地域気象観測所,34.9400,136.5800,55,47684,三重県,24,東海,5,47684,S
53091,0,三重,53,四,Y,Y,Y,亀山,カメヤマ,亀山市椿世町,34.8700,136.4533,70,503,三重県,24,東海,5,0503,A
53112,0,三重,53,官,Y,Y,Y,上野,ウエノ,伊賀市緑ケ丘本町　上野特別地域気象観測所,34.7617,136.1417,159,47649,三重県,24,東海,5,47649,S
53132,0,三重,53,官,Y,Y,Y,津,ツ,津市島崎町　津地方気象台,34.7333,136.5183,3,47651,三重県,24,東海,5,47651,S
53196,0,三重,53,四,Y,Y,Y,小俣,オバタ,伊勢市小俣町明野,34.5283,136.6650,10,509,三重県,24,東海,5,0509,A
53231,0,三重,53,四,Y,Y,Y,粥見,カユミ,松阪市飯南町粥見,34.4483,136.3900,120,510,三重県,24,東海,5,0510,A
53257,0,三重,53,四,Y,Y,Y,鳥羽,トバ,鳥羽市鳥羽,34.4817,136.8250,2,1230,三重県,24,東海,5,1230,A
53296,0,三重,53,四,Y,Y,Y,南伊勢,ミナミイセ,度会郡南伊勢町船越,34.3450,136.6817,6,1258,三重県,24,東海,5,1258,A
53326,0,三重,53,四,Y,Y,Y,紀伊長島,キイナガシマ,北牟婁郡紀北町紀伊長島区長島,34.2083,136.3267,3,1349,三重県,24,東海,5,1349,A
53378,0,三重,53,官,Y,Y,Y,尾鷲,オワセ,尾鷲市南陽町　尾鷲特別地域気象観測所,34.0700,136.1933,15,47663,三重県,24,東海,5,47663,S
53401,0,三重,53,四,Y,Y,Y,熊野新鹿,クマノアタシカ,熊野市新鹿町,33.9317,136.1383,23,1532,三重県,24,東海,5,1532,A
54011,0,新潟,54,四,Y,Y,Y,粟島,アワシマ,岩船郡粟島浦村内浦,38.4617,139.2517,4,995,新潟県,18,北陸,6,0995,A
54041,0,新潟,54,四,Y,Y,Y,弾崎,ハジキザキ,佐渡市鷲崎字弾崎,38.3300,138.5117,58,1315,新潟県,18,北陸,6,1315,A
54086,0,新潟,54,四,Y,Y,Y,村上,ムラカミ,村上市三之町,38.2267,139.4783,10,515,新潟県,18,北陸,6,0515,A
54157,0,新潟,54,官,Y,Y,Y,相川,アイカワ,佐渡市相川三町目新浜町　相川特別地域気象観測所,38.0283,138.2400,6,47602,新潟県,18,北陸,6,47602,S
54166,0,新潟,54,四,Y,Y,Y,両津,リョウツ,佐渡市両津湊,38.0733,138.4400,2,518,新潟県,18,北陸,6,0518,A
54181,0,新潟,54,四,Y,Y,Y,中条,ナカジョウ,胎内市新和町,38.0600,139.4083,27,1318,新潟県,18,北陸,6,1318,A
54191,0,新潟,54,四,Y,Y,Y,下関,シモセキ,岩船郡関川村下関,38.0917,139.5633,33,1060,新潟県,18,北陸,6,1060,A
54271,0,新潟,54,四,Y,Y,Y,羽茂,ハモチ,佐渡市羽茂本郷,37.8417,138.3133,11,996,新潟県,18,北陸,6,0996,A
54296,0,新潟,54,四,Y,Y,Y,新津,ニイツ,新潟市秋葉区小戸上組,37.7917,139.0867,3,521,新潟県,18,北陸,6,0521,A
54341,0,新潟,54,四,Y,Y,Y,巻,マキ,新潟市西蒲区巻甲,37.7683,138.9133,2,522,新潟県,18,北陸,6,0522,A
54387,0,新潟,54,四,Y,Y,Y,寺泊,テラドマリ,長岡市寺泊二の関,37.6400,138.7667,44,524,新潟県,18,北陸,6,0524,A
54396,0,新潟,54,四,Y,Y,Y,三条,サンジョウ,三条市西裏館,37.6400,138.9550,9,525,新潟県,18,北陸,6,0525,A
54421,0,新潟,54,四,Y,Y,Y,津川,ツガワ,東蒲原郡阿賀町津川,37.6717,139.4467,100,527,新潟県,18,北陸,6,0527,A
54501,0,新潟,54,四,Y,Y,Y,長岡,ナガオカ,長岡市緑町,37.4500,138.8233,23,529,新潟県,18,北陸,6,0529,A
54541,0,新潟,54,四,Y,Y,Y,柏崎,カシワザキ,柏崎市元城町,37.3517,138.5533,7,532,新潟県,18,北陸,6,0532,A
54566,0,新潟,54,四,Y,Y,Y,入広瀬,イリヒロセ,魚沼市穴沢,37.3567,139.0717,230,997,新潟県,18,北陸,6,0997,A
54586,0,新潟,54,四,Y,Y,Y,大潟,オオガタ,上越市大潟区土底浜,37.2250,138.3250,13,1302,新潟県,18,北陸,6,1302,A
54616,0,新潟,54,四,Y,Y,Y,小出,コイデ,魚沼市日渡新田,37.2383,138.9617,98,534,新潟県,18,北陸,6,0534,A
54651,0,新潟,54,官,Y,Y,Y,高田,タカダ,上越市大手町　高田特別地域気象観測所,37.1067,138.2467,13,47612,新潟県,18,北陸,6,47612,S
54661,0,新潟,54,四,Y,Y,Y,安塚,ヤスヅカ,上越市安塚区和田,37.1067,138.4567,126,536,新潟県,18,北陸,6,0536,A
54676,0,新潟,54,四,Y,Y,Y,十日町,トオカマチ,十日町市小泉字北原,37.1433,138.7267,170,537,新潟県,18,北陸,6,0537,A
54711,0,新潟,54,四,Y,Y,Y,糸魚川,イトイガワ,糸魚川市一の宮,37.0383,137.8617,10,539,新潟県,18,北陸,6,0539,A
54721,0,新潟,54,四,Y,Y,Y,能生,ノウ,糸魚川市大字平,37.0833,138.0233,55,540,新潟県,18,北陸,6,0540,A
54816,0,新潟,54,四,Y,Y,Y,関山,セキヤマ,妙高市大字関山字原田,36.9333,138.2217,350,998,新潟県,18,北陸,6,0998,A
54836,0,新潟,54,四,Y,Y,Y,津南,ツナン,中魚沼郡津南町中深見乙,36.9967,138.6833,452,543,新潟県,18,北陸,6,0543,A
54841,0,新潟,54,四,Y,Y,Y,湯沢,ユザワ,南魚沼郡湯沢町湯沢字中島川原,36.9417,138.8100,340,544,新潟県,18,北陸,6,0544,A
55021,0,富山,55,四,Y,Y,Y,泊,トマリ,下新川郡朝日町東草野,36.9517,137.5517,13,546,富山県,19,北陸,6,0546,A
55041,0,富山,55,四,Y,Y,Y,氷見,ヒミ,氷見市七分一,36.8633,136.9600,7,1309,富山県,19,北陸,6,1309,A
55056,0,富山,55,四,Y,Y,Y,魚津,ウオヅ,魚津市六郎丸,36.8217,137.4283,48,547,富山県,19,北陸,6,0547,A
55091,0,富山,55,官,Y,Y,Y,伏木,フシキ,高岡市伏木古国府　伏木特別地域気象観測所,36.7917,137.0550,12,47606,富山県,19,北陸,6,47606,S
55102,0,富山,55,官,Y,Y,Y,富山,トヤマ,富山市石坂　富山地方気象台,36.7083,137.2017,9,47607,富山県,19,北陸,6,47607,S
55141,0,富山,55,四,Y,Y,Y,砺波,トナミ,砺波市五郎丸,36.6100,136.9550,69,552,富山県,19,北陸,6,0552,A
55166,0,富山,55,四,Y,Y,Y,上市,カミイチ,中新川郡上市町東種,36.6700,137.4233,296,553,富山県,19,北陸,6,0553,A
55191,0,富山,55,四,Y,Y,Y,南砺高宮,ナントタカミヤ,南砺市高宮,36.5450,136.8717,91,554,富山県,19,北陸,6,0554,A
55206,0,富山,55,四,Y,Y,Y,八尾,ヤツオ,富山市八尾町鏡町,36.5783,137.1317,78,555,富山県,19,北陸,6,0555,A
56036,0,石川,56,四,Y,Y,Y,珠洲,スズ,珠洲市正院町正院,37.4467,137.2867,4,560,石川県,20,北陸,6,0560,A
56052,0,石川,56,官,Y,Y,Y,輪島,ワジマ,輪島市鳳至町畠田　輪島特別地域気象観測所,37.3917,136.8950,5,47600,石川県,20,北陸,6,47600,S
56116,0,石川,56,四,Y,Y,Y,志賀,シカ,羽咋郡志賀町富来領家町甲,37.1433,136.7250,6,564,石川県,20,北陸,6,0564,A
56146,0,石川,56,四,Y,Y,Y,七尾,ナナオ,七尾市万行町43の部,37.0300,136.9917,58,565,石川県,20,北陸,6,0565,A
56176,0,石川,56,四,Y,Y,Y,羽咋,ハクイ,羽咋市旭町,36.8933,136.7767,15,566,石川県,20,北陸,6,0566,A
